date,open,high,low,close,volume,amount
2023-07-24,22.1839552,22.5330732,21.9844592,22.4732244,1049600,23552760.28
2023-07-25,22.4732244,22.7026448,22.343552,22.6228464,844124,19050433.28
2023-07-26,22.6228464,22.8223424,22.4831992,22.8223424,743100,16935649.0
2023-07-27,22.8323172,22.9220904,22.543048,22.6328212,607700,13842772.0
2023-07-28,22.69267,22.8223424,22.4732244,22.8223424,911278,20764514.06
2023-07-31,22.9220904,23.2313092,22.6727204,22.7624936,879900,20165136.0
2023-08-01,22.7026448,22.8622416,22.343552,22.4831992,813923,18401364.43
2023-08-02,22.5230984,22.5829472,22.2537788,22.3236024,525630,11776354.0
2023-08-03,22.3036528,22.8622416,22.293678,22.792418,1330229,30298158.94
2023-08-04,22.792418,22.9121156,22.343552,22.393426,1338330,30233739.7
2023-08-07,22.4133756,22.4133756,21.4358452,21.5555428,1670446,36381904.48
2023-08-08,21.5256184,21.9246104,21.146576,21.9046608,1149086,24890606.66
2023-08-09,21.8547868,22.7325692,21.6552908,22.543048,2577106,58016068.18
2023-08-10,22.543048,22.9021408,22.343552,22.6727204,2070500,47070171.0
2023-08-11,22.642796,24.1190664,22.6328212,23.5505028,5996685,142368404.44
2023-08-14,23.490654,24.4083356,23.0018888,23.740024,4152759,97854473.67
2023-08-15,23.5704524,23.93952,22.8223424,23.640276,3414585,80291152.6
2023-08-16,23.7100996,24.5080836,23.5006288,23.540528,3651506,87783132.88
2023-08-17,23.540528,23.93952,22.9819392,23.19141,2591293,60527823.97
2023-08-18,23.19141,23.291158,22.343552,22.4632496,2207100,50293722.48
2023-08-21,22.3236024,22.5230984,21.7550388,22.0143836,1288436,28557863.2
2023-08-22,22.1340812,22.2338292,20.3086928,20.8672816,3019340,63388049.98
2023-08-23,20.8074328,20.8273824,20.2588188,20.2887432,1219793,25074994.81
2023-08-24,20.298718,20.4583148,19.7201796,20.0293984,1568564,31527521.96
2023-08-25,19.9496,20.44834,19.650356,19.7401292,1490335,29915265.07
2023-08-28,20.94708,21.146576,19.799978,19.8698016,1783200,36565394.0
2023-08-29,19.9695496,21.346072,19.9595748,21.3161476,2840114,59463907.06
2023-08-30,21.19645,22.2338292,21.19645,22.2138796,2652100,58499119.0
2023-08-31,22.1540308,22.2737284,21.844812,22.1739804,1760400,38897006.0
2023-09-01,22.3335772,22.6128716,22.0044088,22.3734764,1530500,34201462.0
2023-09-04,22.5330732,22.6826952,21.9246104,22.2039048,1511469,33517327.92
2023-09-05,22.2837032,22.4632496,21.994434,22.1340812,938000,20817745.0
2023-09-06,21.94456,22.2138796,21.8547868,21.9645096,890700,19707383.27
2023-09-07,21.9744844,22.0642576,21.545568,21.5555428,911361,19879683.65
2023-09-08,21.5555428,21.844812,21.5355932,21.645316,590500,12874765.0
2023-09-11,21.645316,22.1839552,21.595442,21.894686,1360608,29940293.44
2023-09-12,22.0343332,22.5131236,21.8248624,22.2737284,1713000,38275141.0
2023-09-13,22.293678,22.393426,21.595442,21.8248624,1203900,26571633.0
2023-09-14,21.9345852,22.094182,21.7251144,21.844812,827500,18176615.0
2023-09-15,22.0243584,22.6228464,21.6852152,22.3236024,1850608,41319109.4
2023-09-18,22.5230984,22.5530228,22.1839552,22.343552,1385515,31076790.0
2023-09-19,22.343552,23.041788,22.2637536,22.3136276,2144680,48557411.34
2023-09-20,22.4133756,22.742544,22.1640056,22.3335772,1792898,40406187.9
2023-09-21,22.3535268,22.5031488,21.7749884,21.8647616,1665100,36800380.92
2023-09-22,22.2039048,22.293678,21.5754924,22.1640056,1611409,35429588.8
2023-09-25,22.0143836,22.69267,22.0143836,22.4532748,2011009,45350904.52
2023-09-26,22.3635016,22.493174,22.094182,22.1041568,962396,21486452.32
2023-09-27,22.0542828,22.7225944,21.94456,22.5530228,1841528,41571560.64
2023-09-28,22.6826952,22.6826952,22.343552,22.4433,1203000,27090071.0
2023-10-09,22.2338292,22.7325692,21.9844592,22.343552,1338083,29893943.22
2023-10-10,22.3635016,22.493174,21.745064,21.8148876,1007200,22203746.0
2023-10-11,21.8148876,23.1714604,21.8148876,22.6727204,2253448,51143188.68
2023-10-12,22.6826952,23.390906,22.5729724,23.0617376,2357400,54324071.24
2023-10-13,22.94204,23.6602256,22.8123676,23.2712084,2549900,59643609.0
2023-10-16,23.341032,23.8796712,22.6527708,22.8323172,1925500,44537286.0
2023-10-17,22.8223424,22.892166,22.1041568,22.3734764,1561800,34994421.0
2023-10-18,22.3036528,22.5330732,21.4657696,21.495694,1383020,30188443.8
2023-10-19,21.4158956,21.844812,21.046828,21.5555428,1522148,32774285.08
2023-10-20,21.495694,21.495694,20.7874832,20.8772564,1378230,28978557.49
2023-10-23,21.0169036,21.0169036,20.4383652,20.5580628,1631430,33749798.1
2023-10-24,20.7276344,21.8049128,20.4782644,21.6153916,1757800,37538332.0
2023-10-25,21.7051648,21.794938,21.0368532,21.2662736,1866900,40006898.0
2023-10-26,21.1366012,21.2562988,20.6877352,21.0069288,1428863,29917050.44
2023-10-27,20.9271304,21.8148876,20.6079368,21.745064,1932914,41216707.68
2023-10-30,21.745064,23.4607296,21.545568,22.792418,3618269,82841208.4
2023-10-31,23.0318132,27.3509016,22.842292,27.3509016,12197627,320432538.78
2023-11-01,26.4731192,27.2411788,25.43574,26.2636484,17616196,462505146.32
2023-11-02,25.7449588,28.7074744,24.6178064,28.079062,20329039,542612353.4
2023-11-03,26.4731192,26.882086,25.7948328,25.8147824,13469866,353207171.68
2023-11-06,25.2262692,26.383346,25.18637,25.93448,10569972,274249244.11
2023-11-07,25.784858,26.532968,25.535488,26.034228,8782390,228617050.63
2023-11-08,25.734984,26.2935728,25.335992,25.585362,8832078,228423573.89
2023-11-09,25.3958408,25.7150344,24.039268,24.2786632,8847527,219175480.71
2023-11-10,23.93952,24.8073276,23.789898,24.6477308,5284304,129795504.05
2023-11-13,24.737504,24.9968488,24.338512,24.7574536,4066928,100440361.19
2023-11-14,24.8272772,25.4058156,24.5180584,25.086622,5624676,140760177.46
2023-11-15,25.086622,25.136496,24.5579576,24.8771512,3135672,78011766.31
2023-11-16,24.8173024,24.8771512,24.4582096,24.5180584,2285235,56409779.55
2023-11-17,24.6078316,25.236244,24.4681844,25.2262692,4291286,106885645.63
2023-11-20,25.43574,25.6152864,25.136496,25.335992,4974542,126461339.55
2023-11-21,25.236244,25.5255132,24.8173024,25.0766472,3977436,100123739.46
2023-11-22,24.8771512,24.986874,24.4582096,24.488134,2840016,70279432.2
2023-11-23,24.4282852,25.7649084,24.338512,25.485614,6875149,174906911.89
2023-11-24,25.2162944,25.9245052,25.0766472,25.335992,5665201,145100583.53
2023-11-27,25.3958408,25.635236,24.538008,24.6976048,3911743,97748532.0
2023-11-28,24.7973528,25.2063196,24.1789152,25.086622,2560199,63606807.39
2023-11-29,25.036748,25.2162944,24.5280332,24.6178064,1918591,47675520.69
2023-11-30,24.4582096,24.8173024,24.3285372,24.6976048,1703394,41905639.26
2023-12-01,24.7275292,25.3758912,24.6477308,24.737504,2606836,65267362.64
2023-12-04,24.887126,24.887126,24.2686884,24.4582096,2426536,59538081.36
2023-12-05,24.288638,24.5978568,24.0492428,24.1589656,1890672,46028032.9
2023-12-06,24.2986128,24.7674284,24.1589656,24.4282852,1933140,47342993.92
2023-12-07,24.388386,24.4183104,23.6303012,23.6702004,2369036,56898570.16
2023-12-08,23.640276,23.8796712,23.1614856,23.2512588,2436104,57213580.52
2023-12-11,23.1116116,23.5205784,23.0218384,23.2313092,1819912,42396861.38
2023-12-12,23.1814352,24.0691924,23.1814352,24.0292932,2352934,55943236.36
2023-12-13,24.0492428,24.9270252,23.7998728,24.338512,3988398,98257707.22
2023-12-14,24.4482348,24.587882,23.5006288,23.5006288,2351579,56272146.43
2023-12-15,23.5704524,23.7001248,23.041788,23.2213344,1473204,34362866.13
2023-12-18,23.0717124,23.5006288,22.9520148,22.9819392,1328059,30908835.53
2023-12-19,23.0318132,23.0617376,22.592922,22.8821912,1416359,32406623.35
2023-12-20,22.8821912,23.3709564,22.7525188,22.9619896,1144340,26532281.2
2023-12-21,23.0018888,23.0018888,22.1640056,22.8622416,1408800,31900785.0
2023-12-22,22.842292,22.9021408,22.343552,22.4532748,1055240,23832710.4
2023-12-25,22.4433,22.543048,22.144056,22.2637536,799386,17852785.06
2023-12-26,22.2637536,22.3236024,21.7550388,21.7550388,1116200,24549798.5
2023-12-27,21.9246104,22.1839552,21.8248624,22.1141316,1018200,22482232.0
2023-12-28,22.0742324,22.592922,21.8647616,22.4632496,996900,22301884.0
2023-12-29,22.4732244,22.991914,22.4732244,22.9121156,1088520,24910070.8
2024-01-02,23.0717124,23.291158,22.792418,23.1714604,1182700,27409176.0
2024-01-03,23.0816872,23.6602256,22.9121156,22.9819392,1358095,31675108.22
2024-01-04,22.94204,23.3011328,22.8622416,23.1614856,1141351,26459508.67
2024-01-05,23.1116116,23.2811832,22.543048,22.7026448,999709,23002012.34
2024-01-08,22.642796,22.8223424,22.4233504,22.4233504,978600,22180216.0
2024-01-09,22.3535268,22.8323172,22.2238544,22.4333252,1296999,29276556.69
2024-01-10,25.4756392,25.635236,22.842292,23.2313092,7116386,169408275.45
2024-01-11,23.0118636,23.2013848,21.8148876,22.6727204,6254628,139438365.91
2024-01-12,22.3136276,22.5629976,21.69519,21.7051648,3637300,80494756.42
2024-01-15,21.8049128,24.538008,21.6552908,22.9121156,6242547,143482472.37
2024-01-16,22.7026448,23.291158,22.2737284,22.9819392,5683563,129782497.8
2024-01-17,22.842292,23.6003768,22.293678,22.293678,4167308,95389967.04
2024-01-18,21.94456,22.044308,21.0268784,21.6054168,3191256,68790487.08
2024-01-19,21.6054168,21.745064,21.0368532,21.0667776,1519056,32479938.4
2024-01-22,21.146576,21.1765004,19.4608348,19.7700536,2452074,49949993.64
2024-01-23,19.650356,19.7301544,18.852372,19.3112128,2447929,47194679.06
2024-01-24,19.301238,19.7102048,18.553128,19.2912632,1956812,37511403.55
2024-01-25,19.20149,20.1590708,19.1117168,20.1291464,2262012,44934855.84
2024-01-26,19.9496,20.498214,19.7600788,19.9695496,1648800,33378707.0
2024-01-29,19.9894992,20.298718,19.0319184,19.1117168,1467600,28669963.0
2024-01-30,18.9221956,18.95212,18.0942872,18.1242116,1531415,28364965.55
2024-01-31,18.0743376,18.20401,16.807538,16.8474372,2098874,36634834.86
2024-02-01,16.7776136,17.156656,16.2190248,16.7277396,2193800,36686932.0
2024-02-02,16.6878404,17.0968072,15.1816456,15.7502092,2350147,38121942.67
2024-02-05,15.660436,15.660436,13.116862,13.9048712,3336100,47120513.0
2024-02-06,13.6056272,14.5731828,12.5383236,14.0046192,3688187,49375318.23
2024-02-07,14.0046192,14.1941404,12.0894576,12.119382,4695000,60932403.5
2024-02-08,11.9996844,13.7352996,11.9996844,13.6854256,4505068,58474543.78
2024-02-19,13.765224,14.8425024,13.765224,14.7228048,3611054,52530408.41
2024-02-20,14.6430064,15.7003352,14.2739388,15.1816456,3490079,53322709.67
2024-02-21,15.1716708,16.308798,14.9821496,15.4509652,3810138,59569240.74
2024-02-22,15.3412424,16.258924,15.3412424,16.109302,3553140,56443260.6
2024-02-23,16.109302,16.7277396,15.859932,16.5781176,3228206,52646598.57
2024-02-26,16.7277396,17.4559,16.4883444,16.9671348,3207397,54516252.87
2024-02-27,17.007034,17.95464,16.7776136,17.904766,3683000,64365412.0
2024-02-28,17.854892,18.303758,15.8499572,15.95968,5467728,94541005.99
2024-02-29,15.859932,16.5382184,15.7202848,16.508294,2948040,48013043.6
2024-03-01,16.6678908,17.1267316,16.258924,17.0369584,3173659,53397442.79
2024-03-04,17.0968072,19.999474,16.6778656,19.6603308,8101952,147850843.96
2024-03-05,18.2239596,18.7925232,18.0743376,18.2738336,7419743,136646714.78
2024-03-06,17.95464,18.70275,17.2863284,18.45338,6751568,120757171.05
2024-03-07,17.9945392,18.1341864,16.9771096,17.0868324,4909779,87011379.9
2024-03-08,17.0868324,17.7850684,17.0668828,17.2464292,2865196,50033514.24
2024-03-11,17.056908,17.5157488,16.9671348,17.4359504,2548755,44105568.92
2024-03-12,17.505774,18.3336824,17.505774,17.8149928,4255936,76428821.23
2024-03-13,17.7252196,17.8149928,17.4459252,17.70527,2753807,48603701.2
2024-03-14,17.9247156,19.2314144,17.805018,18.2937832,5970714,110210579.64
2024-03-15,18.0843124,18.3336824,17.4758496,17.9646148,3281957,59073545.12
2024-03-18,18.154136,18.2738336,17.5955472,18.253884,3229087,58234178.57
2024-03-19,18.0743376,18.6429012,18.0743376,18.1142368,2825805,51935130.86
2024-03-20,18.0244636,18.5830524,17.9446652,18.353632,3024500,55329910.0
2024-03-21,18.2937832,18.4434052,17.95464,18.154136,2247693,40976180.23
2024-03-22,18.1341864,18.1341864,17.4459252,17.5855724,2495404,44278539.6
2024-03-25,17.655396,17.7750936,16.7377144,16.8175128,2071899,35708431.84
2024-03-26,16.8175128,17.0369584,16.408546,16.7776136,1844432,30856451.25
2024-03-27,16.8374624,17.1865804,16.657916,16.6678908,1935236,32860295.92
2024-03-28,16.5681428,17.2364544,16.358672,16.9870844,2800969,47255988.76
2024-03-29,16.9870844,17.106782,16.5781176,16.8274876,1818010,30524845.9
2024-04-01,16.9471852,17.406026,16.8873364,17.406026,2383350,41017533.04
2024-04-02,17.3661268,17.406026,16.9970592,17.156656,1625653,27999939.04
2024-04-03,17.6952952,18.3835564,17.2165048,17.2963032,4427210,78833524.04
2024-04-08,17.0968072,17.106782,15.859932,15.909806,3873649,63154783.21
2024-04-09,15.95968,17.056908,15.9197808,16.9970592,3172658,52711675.44
2024-04-10,16.9771096,17.0668828,16.1492012,16.258924,2052886,33944527.76
2024-04-11,16.0993272,16.4683948,15.9995792,16.1292516,1519495,24770616.07
2024-04-12,16.0893524,16.4783696,16.059428,16.2289996,1535259,24990102.93
2024-04-15,16.2688988,16.3187728,14.7327796,14.9223008,2482472,37801882.84
2024-04-16,14.812578,15.0220488,13.5358036,13.71535,2368600,33184889.87
2024-04-17,14.0544932,14.8923764,14.0544932,14.8524772,2180093,32011167.4
2024-04-18,14.862452,14.9622,14.4235608,14.4534852,1533723,22472592.41
2024-04-19,14.3038632,14.6928804,14.0245688,14.2539892,1326093,19070034.64
2024-04-22,14.2440144,14.7228048,14.0245688,14.4435104,1640200,23780734.83
2024-04-23,14.4834096,14.812578,14.2938884,14.7327796,1596900,23442507.0
2024-04-24,14.7327796,15.012074,14.662956,14.9322756,1332200,19855344.0
2024-04-25,14.9223008,16.1791256,14.912326,15.3811416,2987768,46754729.62
2024-04-26,15.161696,15.3811416,14.9023512,15.3013432,2514368,38149471.8
2024-04-29,15.46094,15.9696548,15.411066,15.8798816,2258500,35655937.0
2024-04-30,16.059428,18.2838084,15.810058,17.7252196,6881446,117081065.57
2024-05-06,17.70527,18.752624,17.007034,18.1142368,8423418,150756672.35
2024-05-07,17.9446652,19.6902552,17.4559,18.9920192,9765525,181816929.21
2024-05-08,19.0418932,22.792418,18.4733296,22.792418,16458294,341577224.06
2024-05-09,21.8847112,23.740024,21.2363492,21.794938,18734778,420910550.48
2024-05-10,21.2562988,22.3236024,20.2288944,20.248844,12880306,273543996.09
2024-05-13,19.7102048,22.0243584,19.7102048,20.2687936,10659409,221812552.35
2024-05-14,19.2812884,20.3086928,19.2413892,19.4209356,8193909,161061488.24
2024-05-15,19.45086,21.19645,18.5331784,20.548088,11300630,224938619.32
2024-05-16,20.3086928,20.3086928,19.4209356,19.8598268,8338272,165892662.57
2024-05-17,19.5107088,19.650356,18.7226996,19.3311624,7167035,137581506.65
2024-05-20,19.301238,20.19897,19.051868,20.049348,8914374,175647225.56
2024-05-21,19.70023,19.9097008,18.8723216,19.1615908,6504600,125152921.66
2024-05-22,20.2288944,20.9371052,19.3311624,19.600482,9532974,192761591.33
2024-05-23,19.0418932,20.44834,18.7725736,19.9695496,9210653,181142346.47
2024-05-24,20.847332,23.44078,20.0692976,21.3061728,15353209,329830511.53
2024-05-27,20.7376092,21.3261224,19.4309104,19.8299024,10607500,214235685.0
2024-05-28,19.2613388,19.400986,18.1341864,18.403506,8666135,161388299.94
2024-05-29,18.553128,19.3211876,17.8748416,18.8224476,7836383,146021916.74
2024-05-30,18.652876,19.301238,18.403506,18.9122208,6847799,129480958.32
2024-05-31,18.8324224,19.4209356,18.6329264,18.6828004,4484800,84892650.0
2024-06-03,18.603002,18.7226996,17.8648668,18.1142368,4692034,85896295.76
2024-06-04,18.154136,18.45338,16.8773616,17.7750936,6071687,106233326.15
2024-06-05,17.7351944,18.0444132,17.256404,17.4957992,3679900,64816165.0
2024-06-06,17.4957992,17.7152448,16.1492012,16.4284956,4533000,76098466.0
2024-06-07,16.5880924,17.1766056,16.5781176,17.007034,3532600,60009606.0
2024-06-11,16.9671348,17.4459252,16.5880924,17.356152,3099900,52959826.0
2024-06-12,17.56586652,18.3248238,17.19637416,17.93535888,4433884,79324093.32
2024-06-13,17.9253726,18.03522168,17.49596256,17.56586652,3149201,55760152.62
2024-06-14,17.51593512,17.5758528,17.226333,17.45601744,2130485,37078221.9
2024-06-17,17.45601744,17.47599,16.98666228,17.1764016,2008900,34472718.0
2024-06-18,17.13645648,17.3261958,17.0266074,17.09651136,2091715,35924323.5
2024-06-19,17.14644276,17.31620952,16.85684064,17.01662112,2150115,36728300.45
