date,open,high,low,close,volume,amount
2023-07-24,18.8425913,19.88239985,18.5905165,19.12617545,29603343,908736487.11
2023-07-25,19.26481659,19.4097596,18.7795726,19.2207035,21285404,643622878.6
2023-07-26,19.08206236,19.13877919,18.16198934,18.24391365,20578554,602751426.19
2023-07-27,17.95402763,18.22500804,17.29863315,17.44987803,22233888,624228083.93
2023-07-28,17.31753876,17.48768925,16.78187981,16.92052095,19699684,532159473.47
2023-07-31,16.92052095,17.08436957,16.71255924,16.96463404,15223169,408800728.46
2023-08-01,17.00244526,17.13478453,16.81338916,17.06546396,10589033,285812783.5
2023-08-02,16.9520303,17.06546396,16.42267322,16.44157883,16486033,435048071.61
2023-08-03,16.39746574,16.61172932,16.37225826,16.54871062,7932699,207779784.06
2023-08-04,16.58652184,16.8259929,16.39116387,16.5108994,12594908,330779485.04
2023-08-07,16.54240875,16.83859664,16.47939005,16.71886111,10546473,278812337.25
2023-08-08,16.64323867,16.80708729,16.47308818,16.56131436,7925829,209158459.83
2023-08-09,16.47939005,16.58652184,16.21471151,16.25252273,8471925,220065124.05
2023-08-10,16.24622086,16.55501249,16.1958059,16.55501249,7049207,183892521.97
2023-08-11,16.5108994,16.55501249,15.95003297,15.96263671,7572422,195088184.55
2023-08-14,15.74837313,16.15169281,15.6286376,16.11388159,6670099,167959818.06
2023-08-15,16.10127785,16.42267322,15.72946752,15.85550492,7665896,195442416.64
2023-08-16,15.6916563,15.91852362,15.4395815,15.44588337,8408298,208054125.75
2023-08-17,15.33244971,15.72316565,15.33244971,15.65384508,6432356,159070651.02
2023-08-18,15.52780768,15.76097687,15.0614693,15.0614693,8718967,212500685.52
2023-08-21,14.94173377,15.24422353,14.73377206,14.75267767,9343012,221275881.64
2023-08-22,14.9354319,15.02365808,14.47539539,14.96694125,10520989,246235091.47
2023-08-23,14.9354319,14.9354319,14.62664027,14.63924401,6210254,145652409.27
2023-08-24,14.8724132,15.01735621,14.62664027,14.75267767,7520632,177043583.8
2023-08-25,14.56992344,14.83460198,14.12249067,14.20441498,9616436,219637771.34
2023-08-28,15.28203475,15.28833662,14.04686823,14.07207571,12229113,281281688.98
2023-08-29,14.09728319,14.6833571,14.07207571,14.6203384,12180731,279409904.5
2023-08-30,14.75897954,15.47109085,14.70856458,15.00475247,21327752,510763557.61
2023-08-31,15.02995995,15.46478898,14.90392255,15.28203475,16818291,406651944.4
2023-09-01,15.1875067,15.40807215,14.9984506,15.02365808,9684546,232320548.0
2023-09-04,15.20641231,15.55301516,15.04256369,15.54671329,12527907,304436003.28
2023-09-05,15.64754321,15.98154232,15.54671329,15.66014695,17750150,444023867.0
2023-09-06,15.50890207,16.5108994,15.43327963,16.30923956,24344889,623005350.18
2023-09-07,16.14539094,16.2588246,15.77358061,15.79248622,15748144,399699471.12
2023-09-08,15.79248622,15.99414606,15.71056191,15.88701427,9328182,235166068.1
2023-09-11,15.83659931,16.12648533,15.754675,15.90591988,11889722,300336531.94
2023-09-12,15.86180679,16.03195728,15.74837313,15.88701427,9343352,235622683.06
2023-09-13,15.8176937,15.97524045,15.3765628,15.55931703,11004171,272450605.65
2023-09-14,15.59082638,15.65384508,15.26943101,15.35135532,7432160,181376704.11
2023-09-15,15.55301516,15.79248622,15.09297865,15.52150581,9444825,231859691.25
2023-09-18,15.3765628,15.47739272,15.13078987,15.19380857,7690902,186606285.86
2023-09-19,15.1875067,15.1875067,14.84090385,14.99214873,7345039,174805883.58
2023-09-20,15.02995995,15.20641231,14.75897954,14.76528141,7753987,183450714.04
2023-09-21,14.72747019,14.9984506,14.67705523,14.8093945,6456173,151812274.64
2023-09-22,14.79679076,15.2505254,14.70856458,15.2505254,9380545,224130838.04
2023-09-25,15.124488,15.17490296,14.6203384,14.72747019,11880648,278192017.67
2023-09-26,14.62664027,14.84090385,14.494301,14.56992344,8531414,198177022.62
2023-09-27,14.494301,14.84090385,14.494301,14.63924401,7281025,170043230.0
2023-09-28,14.74007393,15.05516743,14.6833571,14.96694125,9391838,222194170.54
2023-10-09,14.89131881,15.2505254,14.8093945,15.13709174,8013157,191892503.33
2023-10-10,15.14339361,15.66014695,15.14339361,15.54041142,17681598,433734563.12
2023-10-11,15.78618435,15.9437311,15.55301516,15.71686378,23289915,580661656.29
2023-10-12,15.63493947,15.67905256,15.3765628,15.58452451,12916923,318179877.64
2023-10-13,15.67275069,15.90591988,15.62233573,15.754675,16818297,421071095.44
2023-10-16,15.59712825,15.64754321,15.14969548,15.28833662,12578361,306475474.5
2023-10-17,15.31984597,15.46478898,15.01105434,15.19380857,7827448,188671940.9
2023-10-18,15.27573288,15.52780768,14.78418702,14.82199824,9778227,233484024.65
2023-10-19,14.69596084,15.98784419,14.67705523,15.31984597,24221256,597810383.2
2023-10-20,15.14339361,15.5026002,14.5573197,14.58882905,15576578,367585225.48
2023-10-23,14.26113181,14.76528141,14.03426449,14.15400002,9839873,223547332.57
2023-10-24,14.12249067,14.35565986,13.50490741,14.21701872,17046962,375716507.41
2023-10-25,14.21701872,14.75897954,14.14769815,14.51320661,13138730,300985349.43
2023-10-26,14.29894303,14.53211222,14.21071685,14.48799913,8591009,195887806.86
2023-10-27,14.47539539,14.74007393,14.23592433,14.65184775,10984231,252642643.71
2023-10-30,14.494301,15.66014695,14.494301,15.46478898,20754406,502634387.23
2023-10-31,15.46478898,15.9437311,15.33244971,15.76097687,25169421,626768562.42
2023-11-01,15.62233573,16.4478807,15.5026002,15.68535443,23193074,584718289.86
2023-11-02,15.84920305,15.90591988,15.37026093,15.3765628,16602135,411489057.99
2023-11-03,15.5026002,16.0067498,15.46478898,15.89961801,20511412,513739739.67
2023-11-06,15.91222175,16.15169281,15.76097687,16.08237224,20300420,515251291.43
2023-11-07,15.9437311,16.2588246,15.82399557,16.14539094,15516902,396729211.66
2023-11-08,16.15799468,16.53610688,16.05086289,16.22101338,21759980,561709293.09
2023-11-09,16.2588246,16.43527696,15.95003297,15.95003297,14525729,372095053.33
2023-11-10,15.83029744,16.23361712,15.8176937,15.91852362,11669177,296850318.31
2023-11-13,16.03825915,16.29033395,15.89961801,16.03825915,11261325,286663100.44
2023-11-14,15.99414606,16.54240875,15.96893858,16.384862,17728684,458413998.17
2023-11-15,16.6999555,17.21670884,16.33444704,16.61172932,30098417,799588821.72
2023-11-16,16.35335265,16.68735176,16.18950403,16.1958059,16497207,428758112.09
2023-11-17,16.0697685,16.2588246,15.9437311,16.23361712,12386702,317197543.23
2023-11-20,16.26512647,16.29033395,15.96893858,16.07607037,12792903,326932462.0
2023-11-21,16.10127785,16.13908907,15.72316565,15.77988248,12571722,317685637.17
2023-11-22,15.69795817,15.754675,15.35765719,15.35765719,11299380,278402640.3
2023-11-23,15.34505345,15.55301516,15.16229922,15.52150581,10116631,246949489.06
2023-11-24,15.4395815,15.4395815,14.96694125,15.00475247,10468777,250738301.38
2023-11-27,15.0614693,15.32614784,14.95433751,15.20011044,9432400,226711534.59
2023-11-28,15.18120483,15.43327963,15.11818613,15.26943101,8980590,217482288.28
2023-11-29,15.27573288,15.48999646,15.22531792,15.28203475,8082189,197096235.49
2023-11-30,15.28203475,15.28203475,14.84090385,14.97324312,9243779,219738923.29
2023-12-01,15.01105434,15.21901605,14.84090385,15.17490296,8073120,192399819.7
2023-12-04,15.23792166,15.23792166,14.9354319,14.94803564,8086135,193137511.32
2023-12-05,14.91652629,14.9354319,14.494301,14.494301,7886474,183369814.98
2023-12-06,14.46279165,14.58882905,14.28633929,14.35565986,9591404,218907841.42
2023-12-07,14.38716921,14.40607482,14.12249067,14.33675425,8939815,202367024.8
2023-12-08,14.39977295,14.67705523,14.3052449,14.6203384,13744377,317326698.35
2023-12-11,14.6203384,15.10558239,14.36196173,15.08037491,13443039,314731055.76
2023-12-12,15.15599735,15.26312914,14.9354319,15.20641231,12619235,302701878.6
2023-12-13,15.124488,15.38916654,15.01105434,15.04886556,10515553,252432289.82
2023-12-14,15.15599735,15.34505345,14.97324312,15.00475247,10691928,256532167.2
2023-12-15,14.9354319,15.124488,14.65814962,14.71486645,9848376,231597516.18
2023-12-18,14.56362157,14.95433751,14.1792075,14.22332059,8716071,199537150.53
2023-12-19,14.22332059,14.4312823,14.12879254,14.34935799,6897144,156273732.37
2023-12-20,14.37456547,14.45648978,14.00275514,14.00275514,7035279,158322763.68
2023-12-21,13.88301961,14.35565986,13.87041587,14.1792075,8071509,180414466.48
2023-12-22,14.16660376,14.2422262,13.71917099,13.78849156,10459203,231051103.03
2023-12-25,13.7380766,14.02166075,13.7380766,13.94603831,6421875,141870782.08
2023-12-26,13.94603831,13.9901514,13.50490741,13.53011489,6672823,144606135.7
2023-12-27,13.59313359,13.78849156,13.50490741,13.64354855,7418067,160681518.05
2023-12-28,13.59943546,14.10358506,13.45449245,14.04686823,9277150,203882009.3
2023-12-29,14.02166075,14.35565986,13.98384953,14.29894303,8036822,181607614.62
2024-01-02,14.29894303,14.29894303,13.94603831,13.97754766,7959767,177353181.6
2024-01-03,13.90192522,13.9901514,13.45449245,13.49860554,11504796,248990130.8
2024-01-04,13.4860018,13.52381302,13.11419147,13.1709083,9031038,189570953.69
2024-01-05,13.16460643,13.30954944,12.9188335,12.95664472,7305765,152056059.23
2024-01-08,12.96924846,12.96924846,12.52811756,12.52811756,7441388,149542452.19
2024-01-09,12.67936244,12.81800358,12.45879699,12.59113626,7410517,148690275.45
2024-01-10,12.50921195,12.54702317,12.16891097,12.29494837,8327793,163160456.04
2024-01-11,12.29494837,12.63524935,12.19411845,12.57853252,7688487,152248181.46
2024-01-12,12.5407213,12.55332504,12.25713715,12.2886465,6663861,130900582.39
2024-01-15,12.19411845,12.52181569,12.10589227,12.39577829,7773769,152459168.53
2024-01-16,12.39577829,12.4146839,12.07438292,12.2886465,6437640,124884526.49
2024-01-17,12.18151471,12.25713715,11.87272308,11.87272308,6025167,115380320.87
2024-01-18,11.87272308,12.04917544,11.58283706,11.99245861,9542776,178405350.8
2024-01-19,11.91683617,12.11849601,11.81600625,11.81600625,5779059,109532054.43
2024-01-22,11.7844969,11.8475156,10.92744258,11.04717811,10863581,196245206.09
2024-01-23,11.03457437,11.36227161,10.94004632,11.29925291,8881922,158189848.98
2024-01-24,11.4063847,11.56393145,10.87702762,11.29925291,8494282,150537632.08
2024-01-25,11.2803473,11.67106324,11.18581925,11.62064828,7544374,137639980.51
2024-01-26,11.53872397,11.62695015,11.25513982,11.25513982,8292970,149907351.2
2024-01-29,11.43789405,11.75928942,10.97155567,10.97155567,10140851,181089961.8
2024-01-30,11.05347998,11.14800803,10.5871416,10.60604721,8592547,147980824.41
2024-01-31,10.61234908,10.70687713,10.0199733,10.07038826,13132318,214959192.83
2024-02-01,10.0199733,10.34136867,9.88133216,10.05778452,10145599,162867274.81
2024-02-02,10.082992,10.24684062,9.11880589,9.5158237,15313384,234216956.35
2024-02-05,9.3897863,9.57254053,8.29956279,8.62726003,20122538,281343610.87
2024-02-06,8.3184684,9.53472931,8.3184684,9.3897863,18610492,266929812.43
2024-02-07,9.45910687,10.56193412,9.44650313,10.07038826,22612336,364444725.25
2024-02-08,10.30355745,10.88332949,10.08929387,10.55563225,18201067,307141836.14
2024-02-19,11.1543099,11.31815852,10.713179,11.02197063,22184177,387348370.94
2024-02-20,10.81400892,11.21102673,10.60604721,11.09759307,16216865,279674422.31
2024-02-21,10.9652538,11.33706413,10.83291453,10.94004632,16240031,286419804.72
2024-02-22,10.95265006,11.43789405,10.95265006,11.343366,16747959,299809273.68
2024-02-23,11.45679966,11.57653519,11.2173286,11.51981836,14110674,255153157.15
2024-02-26,11.68996885,12.04917544,11.58913893,11.82230812,17660973,331262315.34
2024-02-27,11.76559129,12.21932593,11.5954408,12.20672219,18190929,344844974.45
2024-02-28,12.18781658,12.49030634,11.2803473,11.31185665,20718558,392800415.48
2024-02-29,11.31185665,12.27604276,11.31185665,12.15630723,21458762,408184267.93
2024-03-01,12.28234463,12.55962691,12.14370349,12.5407213,21919402,431701926.7
2024-03-04,12.6667587,13.4229831,12.21932593,13.39147375,37954768,774600888.56
2024-03-05,13.06377651,13.18981391,12.63524935,12.74238114,38197557,782625479.27
2024-03-06,12.52811756,12.81800358,12.30755211,12.49660821,22877089,454270078.5
2024-03-07,12.73607927,12.8558148,12.11849601,12.15630723,20125644,397720440.78
