date,open,high,low,close,volume,amount
2023-07-18,12.3050214,12.44877165,12.21877125,12.2475213,6612406,84947603.55
2023-07-19,12.2091879,12.266688,11.9791875,12.04627095,6688316,84199144.21
2023-07-20,12.0941877,12.0941877,11.68210365,11.7108537,6963545,86118221.0
2023-07-21,11.70127035,11.8641873,11.50002,11.52877005,5739613,69704457.34
2023-07-24,11.4425199,11.9983542,11.4425199,11.73960375,6671015,81921939.45
2023-07-25,11.8258539,11.9600208,11.73960375,11.8641873,5552966,68675099.04
2023-07-26,11.7875205,11.8450206,11.6150202,11.6341869,4371200,53279454.16
2023-07-27,11.62460355,11.691687,11.52877005,11.5383534,4845281,58648913.86
2023-07-28,11.50002,11.58627015,11.33710305,11.5575201,4657340,55818987.68
2023-07-31,11.54793675,11.691687,11.4233532,11.47126995,5986451,72025856.98
2023-08-01,11.4616866,11.5958535,11.3466864,11.54793675,5580757,66833402.89
2023-08-02,11.52877005,11.6341869,11.4233532,11.54793675,4197400,50539137.0
2023-08-03,11.50002,11.56710345,11.4233532,11.4808533,3423500,40995632.48
2023-08-04,11.4808533,11.64377025,11.45210325,11.5575201,4568790,55050744.27
2023-08-07,11.5383534,11.62460355,11.43293655,11.4808533,3979500,47855315.94
2023-08-08,11.4233532,11.5383534,11.308353,11.35626975,4318300,51271476.0
2023-08-09,11.308353,11.33710305,11.1358527,11.1550194,3921971,45861771.68
2023-08-10,11.18376945,11.22210285,11.0975193,11.16460275,2784300,32404938.0
2023-08-11,11.1741861,11.20293615,10.91543565,10.93460235,3785275,43601911.35
2023-08-14,10.78126875,11.0208525,10.76210205,10.8866856,4254789,48119418.81
2023-08-15,10.89626895,10.99210245,10.733352,10.8100188,3735017,42238712.27
2023-08-16,10.8100188,10.8291855,10.6758519,10.6950186,2872502,32160519.08
2023-08-17,10.6375185,10.7908521,10.57043505,10.76210205,3008700,33612337.64
2023-08-18,10.76210205,10.81960215,10.55126835,10.5608517,3489557,38768788.47
2023-08-21,10.57043505,10.6566852,10.3691847,10.37876805,4883600,53571590.0
2023-08-22,10.4841849,10.5225183,10.1391843,10.3883514,7021110,75514594.71
2023-08-23,10.37876805,10.37876805,10.1200176,10.12960095,4533539,48319195.51
2023-08-24,10.20626775,10.35960135,10.12960095,10.24460115,4016943,42971253.67
2023-08-25,10.158351,10.22543445,9.966684,9.99543405,4684900,49325314.0
2023-08-28,10.53210165,10.60876845,10.01460075,10.05293415,6305000,67398457.0
2023-08-29,10.07210085,10.43626815,10.07210085,10.37876805,5617131,60315935.51
2023-08-30,10.4075181,10.7525187,10.39793475,10.66626855,7360927,81713633.05
2023-08-31,10.66626855,10.7908521,10.5800184,10.7716854,5912187,66177184.7
2023-09-01,10.72376865,10.89626895,10.72376865,10.81960215,4170300,47103443.0
2023-09-04,10.8291855,10.93460235,10.78126875,10.925019,4226901,47822662.28
2023-09-05,10.9441857,11.16460275,10.925019,11.0783526,6753950,77915010.63
2023-09-06,10.87710225,11.3275197,10.8483522,11.29876965,7650846,89119232.98
2023-09-07,11.24126955,11.29876965,10.97293575,10.9825191,5817600,67172407.0
2023-09-08,11.0783526,11.10710265,10.9825191,11.0400192,3294800,37997733.28
2023-09-11,11.12626935,11.1741861,11.0016858,11.0783526,5045972,58381701.6
2023-09-12,11.0975193,11.43293655,11.0208525,11.29876965,11193341,131272335.68
2023-09-13,11.0208525,11.12626935,10.8291855,10.8866856,12822696,146267363.34
2023-09-14,10.8866856,10.89626895,10.66626855,10.76210205,7179200,80768824.02
2023-09-15,10.8100188,10.8866856,10.6375185,10.7716854,5599800,62751187.0
2023-09-18,10.6950186,10.8100188,10.5991851,10.7525187,5133400,57488380.0
2023-09-19,10.7141853,10.72376865,10.4841849,10.541685,4385371,48407878.56
2023-09-20,10.541685,10.66626855,10.4650182,10.5033516,4031625,44396576.75
2023-09-21,10.45543485,10.5991851,10.43626815,10.541685,3638212,39896532.79
2023-09-22,10.4458515,10.87710225,10.4458515,10.87710225,6209512,69587628.72
2023-09-25,10.87710225,10.9441857,10.74293535,10.7908521,4041700,45584250.0
2023-09-26,10.78126875,10.7908521,10.57043505,10.60876845,4598600,51092202.0
2023-09-27,10.58960175,10.64710185,10.49376825,10.49376825,4672233,51403673.68
2023-09-28,10.57043505,10.91543565,10.49376825,10.83876885,6485300,72887590.0
2023-10-09,10.8291855,10.93460235,10.76210205,10.9058523,6155737,69714617.47
2023-10-10,10.9058523,11.0591859,10.9058523,11.04960255,5142400,59011378.0
2023-10-11,11.0208525,11.27960295,11.0208525,11.2125195,7073650,82659592.56
2023-10-12,11.26043625,11.33710305,11.16460275,11.2508529,4653600,54617624.64
2023-10-13,11.1933528,11.4041865,11.116686,11.308353,5929881,70064255.23
2023-10-16,11.2508529,11.29876965,10.93460235,10.97293575,7209509,83102286.77
2023-10-17,10.64710185,10.6566852,9.88043385,9.88043385,26598094,276112677.31
2023-10-18,9.80376705,9.93793395,9.65043345,9.76543365,21540442,219633352.95
2023-10-19,9.6791835,10.0433508,9.6600168,9.66960015,16606036,170219952.02
2023-10-20,9.6408501,9.86126715,9.4683498,9.51626655,13442293,135047018.21
2023-10-23,9.4683498,9.6216834,9.2958495,9.36293295,10849578,107260690.88
2023-10-24,9.391683,9.5066832,9.2575161,9.3725163,15604785,152391237.14
2023-10-25,9.34376625,9.53543325,9.3150162,9.40126635,11792638,116090425.72
2023-10-26,9.3341829,9.5066832,9.24793275,9.4875165,12090546,118641517.28
2023-10-27,9.3725163,9.49709985,9.200016,9.4300164,17591868,171652761.59
2023-10-30,9.391683,9.74626695,9.30543285,9.7175169,15947798,159300164.12
2023-10-31,9.6791835,9.78460035,9.59293335,9.6600168,9143959,92347713.92
2023-11-01,9.6408501,9.68876685,9.55459995,9.58335,10299806,103256230.35
2023-11-02,9.59293335,9.6408501,9.3533496,9.38209965,11052395,109451454.48
2023-11-03,9.38209965,9.70793355,9.3725163,9.68876685,14743419,148128813.44
