date,open,high,low,close,volume,turnover
2024-04-10,24.0804,24.0804,22.6192,22.8307,1676223.0,40300215.33
2024-04-11,22.6961,23.792,22.5231,23.3113,1250700.0,30148640.0
2024-04-12,23.4267,24.3111,23.196,23.6093,1358010.0,33541145.4
2024-04-15,23.6093,23.8304,21.3599,21.754,1763000.0,40677225.35
2024-04-16,21.5329,21.5522,19.7161,20.5909,1426300.0,30444799.0
2024-04-17,20.7639,21.7252,20.7639,21.5714,1192000.0,26614449.0
2024-04-18,21.5618,22.5807,21.5137,22.0136,1378900.0,31648115.54
2024-04-19,22.0713,22.0905,21.4945,21.5714,869000.0,19629624.0
2024-04-22,21.6002,21.7925,20.8696,21.4368,905400.0,20114172.0
2024-04-23,21.4368,22.0905,21.408,21.8982,708300.0,16052059.0
2024-04-24,21.8021,22.6384,21.8021,22.6096,745423.0,17350443.53
2024-04-25,22.6288,23.0998,22.4269,22.9076,755600.0,17954424.0
2024-04-26,22.7922,23.5901,22.6192,23.542,857800.0,20744077.0
2024-04-29,23.4267,24.2245,23.4267,24.1092,1393880.0,34550029.47
2024-04-30,24.3495,24.4649,23.965,24.2822,1253910.0,31568571.1
2024-05-06,24.2822,24.7629,23.9169,24.3014,1671390.0,42403523.9
2024-05-07,24.3111,24.9744,24.1284,24.9359,1029608.0,26344014.44
2024-05-08,24.9071,24.9071,24.1861,24.2053,819600.0,20794877.0
2024-05-09,24.4456,25.0416,24.2726,24.9263,794900.0,20460248.0
2024-05-10,25.1858,25.1858,24.263,24.5033,872200.0,22266468.0
2024-05-13,24.263,24.4456,23.6478,24.3495,805810.0,20224679.0
2024-05-14,24.5033,26.7816,24.4168,26.7816,1827652.0,49364120.12
2024-05-15,27.7813,29.4636,27.2815,28.1274,6182122.0,181725911.38
2024-05-16,27.2238,28.5504,26.2721,26.5989,4353000.0,123067421.0
2024-05-17,26.7143,26.7239,25.7145,25.8972,2828793.0,76281449.32
2024-05-20,26.0029,26.3586,25.6376,26.3009,2790319.0,75670287.05
2024-05-21,26.0125,26.8296,25.6665,26.5316,2238366.0,61147561.89
2024-05-22,26.2817,26.4163,25.2147,25.628,2696694.0,72061010.45
2024-05-23,25.4934,25.4934,24.7533,25.032,1562880.0,40782427.4
2024-05-24,24.984,25.6857,24.5322,25.6761,1522684.0,40135283.82
2024-05-27,25.628,25.8491,25.282,25.5511,1086600.0,28816159.0
2024-05-28,25.6473,25.6473,24.5129,24.6283,1286600.0,33372386.0
2024-05-29,24.7917,24.9455,24.2245,24.9167,1131686.0,29000187.14
2024-05-30,24.701,24.8775,24.358,24.7598,737600.0,18576994.0
2024-05-31,24.9559,25.4656,24.7893,25.2401,860300.0,22123409.0
2024-06-03,25.2499,25.3676,23.9561,24.2011,1145742.0,28622267.7
2024-06-04,24.0933,24.0933,23.4268,23.711,1109869.0,26808374.36
2024-06-05,23.711,23.9169,23.3386,23.3582,713151.0,17195943.24
2024-06-06,23.3974,23.5346,21.8389,22.1623,1150190.0,26409640.4
2024-06-07,22.5446,23.0151,22.4368,22.8681,753000.0,17515533.0
2024-06-11,22.8975,23.2503,22.2603,23.1817,566399.0,13197082.37
2024-06-12,23.3876,23.662,23.1131,23.2994,527200.0,12569046.0
2024-06-13,23.1523,23.417,22.8681,23.1915,621400.0,14653971.0
2024-06-14,23.2111,23.3092,22.721,23.3092,476029.0,11216300.37
2024-06-17,23.3092,23.3092,22.7406,22.8583,540300.0,12648339.0
2024-06-18,22.8681,23.4758,22.672,23.4464,709600.0,16761084.0
2024-06-19,23.3288,23.8189,23.319,23.3778,479500.0,11483149.0
2024-06-20,23.368,23.5738,22.8975,23.0151,636300.0,15049347.13
2024-06-21,23.0347,23.1915,22.5446,23.1425,419051.0,9791963.56
2024-06-24,22.7994,22.9857,21.8879,22.0153,671551.0,15233714.66
2024-06-25,22.0153,22.7308,21.8389,22.4564,707000.0,16241367.0
2024-06-26,22.7896,23.3778,22.2897,23.3582,590500.0,13829965.0
2024-06-27,23.3582,23.5248,22.574,22.5838,540399.0,12695689.66
2024-06-28,22.6524,22.9759,22.329,22.7112,524728.0,12181032.18
2024-07-01,22.5838,23.1131,22.329,23.1033,440700.0,10244673.6
2024-07-02,23.3288,23.3288,22.8877,23.1915,327110.0,7723049.1
2024-07-03,23.1817,23.3092,22.6916,22.77,358387.0,8361965.41
2024-07-04,22.77,22.8779,21.7702,21.9761,769999.0,17391385.38
2024-07-05,21.9761,21.9761,21.3684,21.7212,574586.0,12722489.91
2024-07-08,21.6722,21.7898,20.9175,20.9959,639900.0,13885341.0
2024-07-09,21.0841,21.4076,20.5156,21.2409,527887.0,11309243.26
